Id,ORGANIZATION,LAT,LON,UTILIZATION
eb3e0bf9-4d8b-304b-9ced-13b15608c259,544c9eea-d421-300f-a68d-b8226a3885ec,42.115139,-70.71033100000001,41
5042b927-7da6-3afc-8c1f-981321253f62,3e54a0c1-21ed-34ea-9696-e64a09626bcc,42.53662,-71.36183199999999,175
794b11e1-1988-3610-af2e-aa049083e4b5,5aa98f16-c832-3ec5-b52a-2691978cc235,42.421005,-70.99036,266
0c544352-48c2-38fe-bd7d-9900396c4b2a,dcda6b7f-9c1f-325e-8cdd-bf44d9777c69,42.327044,-72.67463000000002,54
0b55c17d-093a-374e-abcf-cfe365c34630,d4ce205d-2ce3-370f-baad-c64401aa3bb4,42.495629,-70.83582,117
505efe42-ca90-34fa-b440-ce5c305e64d2,0e4bf3ca-1a8c-37f0-b4b7-d6b5dad20fb6,42.423844,-71.10923100000001,90
331296db-97cd-3d5b-a3b6-635020f6640d,6444916c-3838-349b-8810-459e49000a47,42.017302,-71.21641,268
cddc3c6f-a576-30e5-8456-484fe084281a,359955e0-ad22-3e44-808d-9f4b6908f262,41.725351,-71.094162,37
8b632167-385a-302f-b01b-86facc7433b7,79938991-9c88-32be-b31f-3f51d2a15784,42.360502,-71.303433,57
b7bf3e50-68ea-3484-a254-bee83669cc97,eb955fe3-248e-3f50-a806-a35ba2092716,42.742751,-71.178588,147
2acc8609-48b3-383c-87ae-661fcba33965,1e1ca470-aa55-3b16-9b12-0ae76e2b1beb,42.323853,-71.142003,92
dcbc8ef0-3a3d-3ac1-83ac-4825f82e01d9,5db1dbc3-3a43-38ed-932a-349815e7fa45,42.45184,-73.260685,45
799ad33a-9f5b-3f03-a10e-ed8cad2a3e51,c9b5e4bb-d4f5-3c60-902d-bd36445df001,42.175737,-71.125385,96
1a66446d-1b4b-39e6-8b9a-f638010d0eb6,0cd85e87-28d9-3f7c-a898-7948fed217e9,41.747513,-70.066223,75
afda5e56-00a0-3e0b-8673-22c512ca3463,5e826944-47ab-3429-9cf9-e8bcad88cdcb,42.323853,-71.142003,61
57296003-369a-3bf0-9f38-97f5e839ce8c,3411f709-55c9-3006-a79f-50c052aa070d,42.648044,-71.161751,83
db4a7473-f2c0-3ae0-ba7d-d78c80ea3a8a,4b562cab-70a7-3a46-bb2c-a1d4b85fdba6,42.376043,-71.11868,59
d8691dd7-c683-350e-bab9-ed82475ca9f4,5a87cea2-768a-3157-8f50-43d6a7791157,41.667083,-70.200793,121
ad3d2b6c-768f-3ecb-b1d7-349987f7da33,a25c01ad-bf82-3ca1-b6fc-37733c6f433a,42.33196,-71.020173,15
cd1d3e19-a68c-30d9-9627-2a2183b9c732,538e03a4-90c1-3381-bd80-b8c4ea67ccd2,42.726188,-70.983328,105
076fc106-3720-3a91-b715-3fb41fa3993e,5f9ea345-9288-3aac-ac0b-5020f5fdb49e,42.303174,-73.233924,121
9f4ca8ff-8663-32ee-9ca9-6370b9382fb3,bf89fd37-b82c-3eeb-b9af-712129f02de2,42.138838,-72.755911,151
2d1115e7-2022-33e7-bf65-91ca5050589e,125815a1-aa5c-3172-acec-6f95df5d4add,42.445222,-71.23001500000001,41
4f767f92-a70c-3deb-8c8c-97abd43c2c1d,8526992b-f75c-3bb8-b003-ca6bc2ff9cf2,42.269478,-71.807783,33
e53d858e-cf31-35d1-8a35-9105687fab73,3553d3a5-68c0-3da6-8aed-37f3bd7209c9,41.661363,-70.812024,110
24a673c6-1880-3be5-a9b5-4765c6eecea2,1f8bf1bc-2c07-3ea6-9782-0a8eb036ba4f,42.534146,-71.038333,253
610610e2-f2f1-33b0-a57a-618a9d17a52a,5f0ddfb1-6ba0-30ed-ae87-481cfbbf5d01,41.661303,-70.937913,312
7ba8b836-ae0c-33a9-b8a0-1c5ce04162f0,dcd24db1-b10e-3392-b6d0-0d894802e5a7,42.323853,-71.142003,114
e55c030a-a57d-3451-b2d6-cb77b95346f5,c9396102-3807-30af-9547-a9f0d5d9bc76,42.499248,-70.898204,95
90994bad-3805-32d9-a126-5c69eaad0838,4b7752e1-73b6-3ef8-b8a5-a9d1430a004e,42.256208,-72.58103,126
034bd67d-1e60-319d-94c3-3e245ad26372,779935ac-770d-3f96-9870-c38771f2c81b,42.369451,-71.177925,177
90d66988-e277-384f-a4c9-b060a9b567ea,6472aecb-59a3-335c-ad37-65209b405963,42.782945,-71.087436,226
679c7cb9-b748-34e2-94a7-8234ca1615fb,14ea679c-3de3-3c8d-abe1-9d899c8f34d3,42.331876,-71.208402,46
d14b8011-0e1f-3c5b-9923-8e6b6708936d,86f868e9-3325-3019-98d9-34ca2dc11f20,42.675549,-73.11810799999998,661
6aae8565-a106-30a8-ba2b-7f3cc128739b,cc648e4d-ae3a-3933-930e-f1f34189eb97,42.219645,-71.216768,130
a1dccd2c-3d97-3f36-a613-f3d3384f6a06,76414819-cc4b-3ceb-b54a-89481b9fb641,42.495629,-70.83582,32
3849ada9-9f7d-3e10-a042-e8267194415d,1607e74e-eb20-3211-9558-1005aac29c94,42.425955,-71.45625600000001,168
56119ac2-483f-38a8-8b8f-c1bfb56c9b18,54b6a513-f524-303e-a801-1ed9ea619b3b,42.673909,-71.091334,51
b8c2ace0-5144-309a-a6b8-37ddec9d47d5,2a07609e-277f-3ecf-b827-c3c4028cc223,42.376043,-71.11868,134
eb96b5bb-0869-389e-8887-25b213b44bac,1f2b3666-5e34-3e83-8a47-076f8f9c161e,42.390445,-71.101033,94
a1d0240e-1235-31ac-9d8d-598a888ad63f,46084d3f-e6a2-37bc-b830-9b15674f7cae,42.247211,-71.991867,159
85d8b2ea-7daf-320b-8061-7a8926e903d4,61e6c104-0f08-3c89-984f-0a05a6577c42,42.331876,-71.208402,63
c4822a22-705d-3055-809e-0782f2d7fe44,4cd7de25-382b-30f8-94d5-e353e3eca86a,42.23416,-71.291167,160
8946f2f1-37ce-3aff-b6d3-2d36a51c7015,772ee193-bb9f-30eb-9939-21e86c8e4da5,42.376043,-71.11868,107
08df4d4c-5ca0-324f-a4a1-4d8a93ee495b,481c475b-f180-398d-a84e-31bfecad08f3,42.360427,-71.361099,37
18772eed-b009-3dbe-a298-709f46f1e51e,e9b653b7-132d-35b8-93b9-fd7e9fd28b63,42.388921,-71.24226800000001,42
2cb74d15-90aa-3a26-a0bb-b29b1b0c8573,fc366e37-d120-33a3-9d13-a2871951a9b9,41.839798,-71.31804699999999,172
1ad335d4-a463-36a4-b523-542d89f45471,9e2e9468-a3e6-352f-a3f1-859d1e84a284,42.62885,-70.685875,231
21c348db-d801-37f3-91e2-f3e5a29b9757,2eb03211-fcda-3ac3-9212-968bc8d92407,42.605437,-72.292074,159
9484a190-1eb3-38e0-a3ff-da4d5c5848bb,b14446f6-e81b-3970-92b3-b0bf78b11aac,42.044307,-70.70604499999999,43
3038f7d4-52e6-3914-8c88-e61761cf52c8,ccece44c-904d-3542-8de8-ac8618edfbc6,42.323853,-71.142003,35
29172e0e-7035-32ed-bb8c-964027429b63,f6cdf354-ad00-34c8-8426-db7e84c16972,42.198708,-71.846006,157
15472f0c-82e4-33fe-8911-783b5955ec1b,291a7431-7eca-35f8-b086-464e4b7ae919,42.331876,-71.208402,38
06ab15a3-ba90-359f-9d93-519fa6f08d68,3a15d607-4759-3716-afa9-e7e455fdb7bb,42.534279,-70.969782,62
3f170de3-5150-3a8e-9592-2b8d136f0bb6,91da9782-027f-3fe3-8413-e37ed7a6734d,42.284767,-71.714228,206
04a4bc7a-faa0-3126-8712-017fb15f245b,789d10ff-bb15-37ed-b02a-61eafb978686,42.261006,-71.008988,89
b75cd6ee-7266-39e3-a384-988fac67eb96,5b0407ae-bb50-3416-9b19-3aa91666924e,42.175737,-71.125385,49
c3bbaa10-3a75-38e9-a5ca-d18f190d09e1,43ffaa09-80df-3fed-a263-024150ede443,42.062378,-72.498111,159
116882f1-b165-354c-9040-aee0222c90a2,8c62ccc6-9343-3cfb-b52d-47477134840f,42.323853,-71.142003,89
8a2eaa8e-2565-3f25-b617-9197e23e2c24,79d518b4-1a2c-3625-95c8-9c2d9840e321,42.695981,-70.83564799999999,82
ecf4141d-168f-36f0-9633-56bdabc03407,d6c83c6a-f78f-3e23-a2f4-444f9519d576,42.195951,-71.45343000000001,117
bdef10c5-ce1b-3342-9385-acbb153cd96c,1d59a532-870a-3adf-b93b-2c792db148a2,42.331876,-71.208402,98
0c34d69b-4cfb-37ff-b83b-f4a3f8c1ef02,46ef6016-71fa-355f-91da-f6482657a00d,42.474208,-71.097665,128
23452572-a527-3482-9fb5-783588a1efd2,09f69020-aa1e-3bd8-b1f1-9b4534273281,42.246872,-71.179462,248
e197dfa3-0781-31db-a2db-deaec35f062c,e8f41f48-b406-34dd-ab90-90f065c7f638,42.269478,-71.807783,42
c58f2ebb-2ef7-314c-8103-25c33d2e2e49,b3e30964-03f2-3136-8347-255d16f65d93,41.70692,-70.221117,140
c0a18b0e-55db-3c99-8ae6-34449c0232a1,734feddf-9ec8-3056-9b64-28dd4fa898c9,42.369451,-71.177925,95
cbeacc05-ad03-3ce1-bf92-4da2ceae3790,b103772a-6c8a-3a71-90cb-daaf69c66157,42.50436,-71.064061,75
30046aeb-a1d1-314d-881b-8cc3d27178ee,49fb5f9c-f182-39a0-a533-a20bf40dfac8,42.418722,-71.163912,58
b5352cde-ffea-342a-a6e5-85f5a6e1ca43,54e918d5-bfeb-3cb6-8efa-38dfcaa384d4,42.445222,-71.23001500000001,71
a6b68c5a-9439-322e-a132-14e84e8e17eb,0b38ef0e-4a17-3c49-8f96-3b290c4b8166,42.175737,-71.125385,21
6ce94f5d-f9bd-3711-afb3-45e81178ff32,10a77849-da6a-3b9e-b332-811bdb8ed618,42.782945,-71.087436,56
079df2e2-5036-3a1f-a387-343fab4631b6,d671d0c2-8451-3b7b-8eca-2143a975159d,42.360427,-71.361099,14
b0ca746d-586c-3df8-a320-beb7d495cb92,ba318c14-214d-3237-aef6-8beb2ca3c0c6,42.695743,-73.22211800000001,171
005ac90a-1f36-3a70-a0f8-a61ffc8ad369,e8e1a2fc-a903-3c7f-9346-87208c1dda20,42.323853,-71.142003,107
e6984856-d0cf-3326-9b78-93ab03e5beb6,f4e1ca57-53dc-38d9-b9fa-f889337a3410,42.125451,-72.649734,96
d31a5e83-745a-3d15-b91f-d385da053c52,38ad5f04-8515-3367-9ac0-82c7354fedf2,42.323853,-71.142003,30
0878c5c9-1716-3d21-9f01-da14fdbb7ee7,d063b3b3-3e73-33b4-8474-7f38cbe0c919,42.323853,-71.142003,62
7e2e9051-aace-33a5-856a-30cda32da777,63f5900e-4fce-3ddc-97f4-1cdfb91b8a81,42.700273,-71.161357,50
435fb2ed-f14b-352f-9c41-bb7129119612,44b38ef4-4a7d-32e7-a915-26db39eeae0c,42.176526,-71.603588,98
1f1a2b36-bd19-32e4-9b46-b347ee289d7d,70021177-52bb-38c6-8df2-ae3d5f5cc0bb,42.305932,-71.282917,39
0e0b1862-b173-3861-84b9-08353532515c,07a59ce1-3a4a-30da-8ff7-ecffd89580f4,42.376043,-71.11868,202
e54e61ee-167d-3c52-9916-cd0d115d4d57,6352f08d-6323-3a16-bfb5-205ac0332cf3,42.33196,-71.020173,89
ed24956c-0972-34af-b01a-f757c1ee5741,16784c94-843d-3474-a1d5-0c443af67ffa,42.175737,-71.125385,61
06fd14bf-6b02-3905-a4fc-690f1a5a1a60,e364b3fb-96a3-30e3-b6d4-e6f16e8ae08b,42.338551,-71.018253,49
c5b2da5c-350a-3000-92de-9e5270540f5e,93a2bf60-5613-37c1-8996-3553ec6b1cdc,42.376043,-71.11868,127
581763f8-9318-3918-ae98-df70d3e01164,8665d0b9-8dea-380b-96c4-8c0a26a99747,42.301969,-73.323024,31
33172532-b7df-33a1-8640-542d660dfda0,9da6be92-05b1-34ac-b110-071e5a42b874,42.115454,-72.539978,32
271b0873-bd44-3d58-948e-baae5b2e0515,cd96a437-968d-3e65-9f0e-89b975450c15,41.839798,-71.31804699999999,178
fde82129-4a7e-3ba9-9142-e000033dc76e,5519120c-af24-3f39-bb6c-b7fc0b50c8e6,42.535857,-73.24113299999999,124
acde388c-20fd-32a2-8189-a26ac25f7b4e,a651c8d0-014b-3e30-8b0d-54dfc4ab20ce,42.246125,-73.361858,96
2e23371b-406c-38b8-be9b-656a526c6b31,5647253b-3470-3452-bbef-a6ae8f0982b9,42.418722,-71.163912,58
cb29771b-780a-3c58-a7f8-a789494a364b,81afbc39-a91e-3160-a259-83a75eea2215,42.648044,-71.161751,93
18bc3e8f-4b55-3572-8a27-6eccc32377b6,435b5e7c-1493-3ac2-9994-30a5f1028907,41.7132,-70.485737,188
9127804b-19a1-399c-afe3-2ba78c44653f,cdabf878-6d1f-3bfd-a266-40efd24af388,42.323853,-71.142003,79
80b46b72-11cd-3a4e-a423-4d808338fd77,45fbe90d-10f7-39f4-9f84-2100c302faf9,42.564647,-71.164516,186
6d54f652-2947-32a9-8973-ce7dbaa4758e,d8b927a2-8e71-3b43-98ae-8ed2c7c724c9,42.559673,-71.260947,119
46775954-ffef-3608-aa92-9ba974682a16,f18084da-cd20-347a-93a9-f62f748ba19a,42.184599,-71.305307,151
f140b9e3-2e2a-376e-b7b8-4f2f96cbdefa,c622cfbd-4815-3719-800f-81587c87161c,42.418722,-71.163912,78
e3b6cb5d-dc23-345f-9db9-7ba983047622,b5bc77dd-d181-3b8c-99b7-74a9d69568eb,42.695981,-70.83564799999999,136
e83e8926-eebe-33c9-8312-4e94688d414a,452a0f37-f2b9-3186-9517-4f15d2f5a3c0,41.646686,-70.999158,79
acf3e7bb-efff-3032-b9ce-1b0ed5d3c8e3,b14a49ae-6abb-350e-b1ad-dbdb1bf1d316,42.284822,-71.348811,37
67fb8d23-a8db-32f9-a1ce-b0f8b6390906,d159306a-230e-3bfe-b736-5cf143276678,42.269478,-71.807783,49
b76e66b4-4b6d-36a2-a6ec-d35a91d7193d,fd88aac2-3678-3b45-aab3-6f73a23c036a,41.76104,-70.701779,32
e85cf0cb-75a6-35c1-a76d-20eccb45d2b3,9c87cfde-bd50-3911-85fe-1fea5bfcf49e,42.183577,-72.457812,123
a141e7b6-9410-3287-a1a2-5a2043eb0caf,e8089e86-cb6c-3e73-b8b8-8a689083ab7c,42.367858,-73.269763,80
34720577-02bb-3dff-b9fc-6e389928409a,420ddbd6-ebd6-344c-a7b4-128c58fb8160,42.556659,-70.84496,99
47abd1e6-7f84-3658-b228-789bd3a7cc62,1c302ea6-4c70-3390-b96e-59ab9d699c8b,42.700273,-71.161357,73
be9487be-607b-3200-bcd4-4e4c22a19d90,68eb10e2-c299-3050-a595-cab343ca9392,42.45184,-73.260685,23
64b64b24-ea2b-3d53-879f-8ded5f2389fe,c0388410-92ac-3f24-9bf7-8015960436e3,41.738479,-71.165065,92
4d3c148f-fcda-32ff-9b5b-ad700c0b4908,14bf7ede-f819-37af-8fd6-6311f46afc65,42.323853,-71.142003,34
c5cc255d-d3c2-3063-8e4f-d020589a63d7,09c5b616-6c19-3895-a8e7-fd5411190e6f,42.269478,-71.807783,66
2942d571-a618-3fd2-ba94-5261465f8c16,d0db9e54-39bb-3e6e-8f4b-b25bfc6fbb7a,42.219645,-71.216768,261
ceb6841f-aa9d-3b87-ada2-fec53278510f,4ef6ed33-fa05-3118-8930-b3c7a077a0ce,42.33196,-71.020173,58
caaa9677-64e9-3f88-99ea-f9396dc44786,7b9038a9-75a1-3429-84ed-8f4c6414f13e,42.597055,-71.3697,123
de698598-913b-3c42-beb8-8a5caee4f34e,d521fff1-507b-3f0c-b3d4-5ae2650e1e9b,42.084858,-71.41057099999998,76
e8fbc000-260d-3505-a01b-32a9d623a8a8,d87bf0e7-718d-35c2-a4c2-13ab7d79d6a1,42.331876,-71.208402,45
5400f28c-f7b4-3b07-9f6d-004dc388d53c,7d31f619-8d2b-394c-8b4c-d0461f04c958,42.601977000000005,-71.81586999999999,168
8262b05b-a7bc-32f6-94e1-687f4ef5a1ec,0ec19075-fb52-34f1-aac6-e69faa871079,41.646686,-70.999158,18
304e5686-06e2-3f9d-8b7d-829cfe88fbd7,6e40c3dd-cb33-374c-aff1-7c40b3bae207,42.301969,-73.323024,36
995c0665-79b3-387e-bf35-e51466308e98,5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,42.63898,-71.321141,95
d91463da-c242-3018-8844-cf651fea2457,74086554-9256-3f1f-9bfb-ef7237391d25,42.601977000000005,-71.81586999999999,148
d4f82286-e0a6-3c84-8475-ed135271414f,7dcb8d17-b58e-3830-b881-e4d123f8568d,41.706839,-70.75095999999999,68
74fb367d-91d9-3cdb-b8e3-8a9164d2885f,0c1e2388-7c7e-352e-a017-3bef1684c147,42.474862,-70.96218499999999,27
5b69ccd1-94e5-3909-b5de-b5c54d4c3ba3,997e28d8-7a7c-35f4-8ffb-c632d6000544,42.474208,-71.097665,25
a72d62d9-e697-3d49-87ad-850855c84a82,7be4eb2c-8859-3161-859a-b6b1782452aa,41.621629,-69.98195600000001,259
dcbd4dcb-29c1-3a40-95cb-259d84886223,24614fc7-51fd-398d-8085-aadc1ac5e789,42.331876,-71.208402,87
efc5636c-288f-32b1-9d47-0dd89b379b13,6bba491a-7eac-319f-9e26-cbb181e1c04b,42.455723,-71.05901899999999,67
476cb342-1ffb-361d-aff3-ada2a92f00a5,78a11f16-e161-3dfa-91fa-16af7109cea0,41.601508,-70.639317,165
e25d4328-b670-3d7a-87d8-75be77be65f0,639e11fc-6d19-3d97-9d1b-1689dbc5d468,42.33196,-71.020173,21
e79f72e1-b7d4-3f72-94f5-79947fd196cc,8faadfc5-b60b-3093-a76e-93bb9b31c96f,42.323853,-71.142003,58
b047303d-7315-36a8-96c8-83ae5752910f,c53c3c29-b1a0-3f1c-8d33-5fa4d8347567,42.206676,-70.94584499999998,70
e0b36ace-5764-34a4-bece-3a341f9d5e01,23ff8b3d-5d05-392d-998e-8797a7385c66,42.700273,-71.161357,53
25634b5d-c20a-3a8e-885e-5175ffdc9d20,fb278911-40bf-3697-962d-08f729b2e7b8,42.331876,-71.208402,53
d4b26005-3175-3bfc-a83b-1c06858c29c7,e301024b-6fe6-3c4a-b0e6-ab929cc18ef7,42.63898,-71.321141,71
65e8977a-9441-3ff8-a08e-59174e1fcf9a,78bea806-a3a0-30c2-9432-80c5095e8151,42.782945,-71.087436,46
4f228722-96cf-3f12-993c-dd00953a4ab6,98c52d20-ca76-3d38-9d19-125b4f45d9ab,42.395317,-71.180284,144
a105fb13-485b-368f-972a-17195f07e997,eaafa2b6-ec6c-3b3c-8474-39dd72378f39,42.445222,-71.23001500000001,10
07edf6ca-48a5-3d39-b66f-11abbd1a5c7e,77169a2e-d2f4-3167-94be-5648db3ccfac,42.198708,-71.846006,86
914a0512-5207-3100-b90b-5adf51346c41,ee1a65b6-9cdc-32ca-a8ea-8c1b1bfca928,42.299625,-71.52842700000001,194
e52a52c4-4931-3579-83d3-f6409503744c,ea4ac0af-e1d9-36c9-b4ec-ec31024335d8,42.281593,-71.242414,55
8e519957-1d08-3ec8-8b36-b3810e88de90,04c1cc59-11e3-30e5-b317-0bf5e765f3e8,42.695981,-70.83564799999999,101
b0f435e7-eda9-38c0-a032-b43345a69ce1,6b8a8c52-7334-395b-a992-d4d6ec628a5f,42.474862,-70.96218499999999,34
703000fc-fbf5-3e16-88fe-033633d04df4,c1771a99-5ed6-398f-96b9-08ba4b252f8c,42.376043,-71.11868,40
f4187413-6c39-3576-8eef-4b8d9439d76e,027988f5-9d2d-367f-a9a4-7daafe78bf61,42.331876,-71.208402,59
216cfa6d-ec74-35c5-aa05-3a5d767f7d6c,f0a1ba5a-6eba-3f06-8ab9-78f214bd9c27,42.323342,-71.646236,20
33f4a70c-6894-31d4-965b-984232fc5da6,9ed9d3dc-85d6-313a-a6ec-ce250200b69e,42.301969,-73.323024,91
efeac726-f5f2-3204-840e-64bc131cec18,5eeacb40-eaaa-3a42-b208-0b257414c2a0,42.609509,-72.74698000000002,176
4834f7de-eafd-31d6-bafd-9e172b1cbbab,664d40fc-da91-3608-8276-e698015c7147,42.395317,-71.180284,83
3a9f805d-64e0-316c-80c8-c37d69789253,21fef6e9-1145-31a3-a8e8-d5b67ed44020,42.10365,-73.359887,181
da345730-5c29-3534-ba71-bb0c4ac8d562,0a22110e-22c1-3679-aff0-f8a849ca8f5e,42.418722,-71.163912,54
78437b0b-58ce-35fd-a27d-d49b268569ed,90e78970-c3ed-39a9-8b9a-97700d39d21b,41.633619,-70.871306,42
6870132e-b065-3935-82d4-fd451e88b191,51f5f7cf-7057-3f45-99c0-7530f2c9fb2e,42.376043,-71.11868,34
d3c43605-ffe9-34d9-ae7b-a36fbc28f929,371793e8-9ddf-31de-ac7b-873de7084a4e,42.62885,-70.685875,37
5003e7cd-aa1b-3771-ac7f-61c193cf3eb3,b56bb2e8-9f15-37ae-9c8f-d5a87f380f97,42.50436,-71.064061,100
ee245021-f43b-3aa2-b6ff-eb8ba79aafef,10968ba2-75e7-351a-a73a-c37a2a8dfcfc,42.64042,-70.77117199999999,347
44a74f70-36d9-36d1-9a64-8fbc268805ac,74e94b82-37d7-3008-8c29-cca612f25946,42.499248,-70.898204,78
931ea686-2770-31ec-b3d1-3067925ca61a,279b2a85-ab64-3dec-90df-fbca8b479db5,42.600633,-70.883303,182
8aef06cc-3a19-30a2-a41f-7e8c7fb9322a,73b36bb4-468a-3ea8-9cfc-ee11ee3d01d6,42.474208,-71.097665,95
042f641e-f723-311e-8df8-4b2e18ec0ebc,b3abd026-7e38-369d-837d-26d8ef20688d,42.390445,-71.101033,156
2a44e16b-5223-3d18-96cc-6a8622401c77,725b1a09-e14e-390a-9313-36fb80e985cf,42.455723,-71.05901899999999,45
23b7433e-78a4-3e24-9b5c-8b0c05b88c68,dfaae41a-b5b9-3d5e-899e-3ad9edb09f09,42.641379,-70.94344,166
26dbd0b9-ae51-3b32-92ed-46cd3d33d6c4,030c34c4-79ab-3598-8df3-f27f73cbc3c2,42.584206,-71.988737,74
ca9b2998-2325-395e-8690-b7467285f70e,1f333977-ac45-3bef-8e02-48c2aff5491a,42.195951,-71.45343000000001,131
ae5a4432-08d3-3a0e-ad84-5b9674e37a32,f6385e29-ec2f-3ed4-8937-0569a8c9d1ec,42.395317,-71.180284,101
4dfa5dab-91f4-336f-80ed-fb9a233619b1,467ed98c-2b2b-349c-9585-c978985e1ebf,42.423844,-71.10923100000001,30
ba9ea9c1-7d11-3346-b41f-6c605315c4fa,e8134182-3ed9-3b41-abdc-9f4a47b23f2d,42.601977000000005,-71.81586999999999,25
fd641551-78c5-3544-9824-f1751218d59a,ed76bd47-87ba-3948-9458-dd75d1a84d4d,41.758163,-71.21418100000001,207
6bebeebd-dd73-3b9a-bfc3-d5e5dab05da7,87150be3-c9fd-369a-af45-52493f8451df,42.418848,-72.10659799999999,61
af2efda4-629f-3c2a-a3d1-49b7db5f8651,c11e7b71-934b-3615-8875-58dd0066af6b,42.390445,-71.101033,197
c1723bd1-6aab-3940-8b49-2eca4fb3546a,5ab09188-b98d-3a83-82d0-4aa782e2b9c9,42.360427,-71.361099,28
466f6712-a5c7-3598-9725-53b05054df63,dc59b61a-f4c7-3b5f-9f34-62c6b675b8e5,42.597055,-71.3697,120
3893c8d0-8f01-3e45-a954-4afb50ce60c7,04cbfe78-0d3f-3277-9476-2be9f8dc5191,42.241557,-71.082432,317
c26f133a-2164-313d-8d76-9c49073890ae,3e4baf39-79d2-3c5f-9419-293af2720a97,42.33196,-71.020173,35
49609591-798d-3b20-933c-cd69d2694de9,72b029e8-8176-3e95-a7f8-ce5f7f47c1cb,42.520876,-71.770611,65
76ed1546-0e61-3310-a035-b6489c5c2244,43de7525-f2f9-39a9-b8ff-9cba4ef56988,42.369451,-71.177925,183
c4091e59-ed17-3b01-9d39-72f3bab9f215,d37c9ec2-6718-3aa8-bd22-90824397a079,42.224096,-71.54048900000001,84
be654286-2b29-313c-bdae-75580223d290,a8e7f9f0-013e-3629-bbcd-ff75dcb46e96,41.706839,-70.75095999999999,21
fd1addbf-df97-316e-b17d-3ffc8d8d36ba,05799cad-f02d-382e-9b80-b0f833d6af4d,42.742751,-71.178588,87
fbdc156e-b90e-394d-9f0f-a3398c9e2e80,bd7e61a1-eedb-34d3-8a48-0511c44694f7,42.499248,-70.898204,60
4216cfb5-55c1-3ed6-9233-35548b62677e,a718120b-955e-3849-b002-186c376804a8,42.269478,-71.807783,73
6518c626-803d-3c8a-b6fc-50c42bfceba8,e89fc67f-7cf0-3687-bf77-b4afa1a88fd8,42.244949,-72.50014300000001,665
00da5b4b-6ae9-3cb4-982b-b7d368aadaee,1aa155b6-e8ed-38bb-aa5a-6a1e429b9749,42.363534,-72.50729100000001,32
7b24bd21-364d-3981-81b4-b0bf6c60d368,fcf80e67-03a6-36a9-af90-204285386103,42.495629,-70.83582,84
0840a235-a582-3129-acdd-93ab2a181415,bcb0536b-2326-359e-a6b9-94c89a6a7014,41.725351,-71.094162,74
d0543b2f-53b2-3581-8880-3318491276b8,690fd371-70ed-3704-9040-a7df10c2f0da,42.564647,-71.164516,56
d246b9b9-cbf2-30aa-9405-611f5178a9bf,ce5885ec-441e-3c4e-8d37-49a648032d3b,42.262428,-70.79888299999999,10
3f00dc9a-db70-3162-83d5-4974c775ff70,226acf3e-7e5e-3bf5-91d4-e3e6bc039f98,42.082543,-71.024638,144
5db89742-4d46-3135-8fc0-0fc90e4fcf2e,f7422183-3c2f-3958-87af-5137e257301a,42.474862,-70.96218499999999,54
52f40ade-1f7d-3d69-b450-e5dcbdfab3cd,e02ac90d-dc41-3c33-bed2-a3e37b65fd17,42.445222,-71.23001500000001,53
bf3c83bc-6b8f-3d74-89fd-f4cf95ab7717,7fb56fd2-71ad-336a-9204-57765bd1e5d4,42.071188,-72.41771800000001,272
f6577d8a-4cfc-3227-b354-9e65c1665a20,b6aba88d-2c3a-3a58-bf41-fd7fe83571e8,42.376043,-71.11868,117
4e040555-85dd-366e-a743-83c290c98157,504c29d0-6f98-3282-a3fe-962df55f7808,42.679723,-71.30068,416
99dc3d79-52ee-382c-b713-1c194955d510,2ef61b04-b50b-33a7-8d6b-26258cd58a6e,42.198708,-71.846006,162
9fac54c0-e1b0-3161-bb04-cc23dd4aaf3f,e3b6c45e-c3d3-3382-b40a-efcfe7383eb4,42.585541,-71.44025,89
f5144bf3-6bdd-3dee-94af-e73c6901f7a8,f0abec96-6123-3475-a486-2930b9fecfe7,42.445222,-71.23001500000001,29
a293640d-619f-39c0-a78d-979e761074cf,841a1423-b723-32c7-a512-161310612a3e,41.758163,-71.21418100000001,130
4e545394-e160-3329-bba7-9ee08475be33,1061b2b7-0167-35bc-916a-3b3207fe2bfc,42.50436,-71.064061,67
98ca1854-b45a-3495-a578-3fcc969e32a6,4abb2d14-7137-370b-b968-c5ac34987f91,42.173103000000005,-71.36375600000001,138
a191e86b-e210-3ae1-8588-0146092bce24,212fc6d4-5f90-34e6-a67a-c6f69c9c0417,42.156203000000005,-71.43034499999999,151
506d3691-eaff-3252-afbe-93bd018736e1,56e68227-f853-3628-ba75-95b20527b7cb,42.851284,-70.955837,131
713c656b-33e3-33a5-979a-46040f27bfac,9f771fe7-4577-3034-a17d-a692f35931a6,42.047565000000006,-72.57113000000001,73
ca2ec871-aac0-3368-8a6d-0b5bd26108da,1055cb51-3d14-3737-b4a8-0203cd752ac9,42.425506,-71.310812,111
003e3e96-b74f-3d8f-b740-42f44b07f9c9,1a8ec92e-9456-3ac0-92b7-9f75ff3611a2,42.356491,-72.568632,99
f4b16cad-d3fc-3754-a7a5-4b6691738e28,442660b2-c756-396b-b8e1-6e19c7f05133,42.376043,-71.11868,184
4aad9516-f508-302c-b8a8-ee0f210ddf68,28708659-b360-34a9-8a97-8a063da6e9e0,42.452752,-71.144319,60
